image_id,ethnic_group,image_path,exists,file_bytes,sha256,width,height,format,mode,phash,dhash,ahash,has_exif,exif_keys
Li_0283,Li,data/服饰2/民族服饰/黎族/黎族服饰 (353).jpg,True,155792,f54c4a18d2ee2d2073a2caf4451a73375b0065bce101033e8c1e476212c25aab,800,1201,JPEG,RGB,99bc736666998b03,3b3a783060725858,8fcf9c9c90980c08,False,
Li_0284,Li,data/服饰2/民族服饰/黎族/黎族服饰 (354).jpg,True,143377,7c2bec466533206204e25eb9be7a3d4cb7c13d19b547c1adae132ab543a8d16d,800,1200,JPEG,RGB,d8602162cfdd65b6,9393b0322cac9471,c0c0d8b8b4460638,False,
Li_0285,Li,data/服饰2/民族服饰/黎族/黎族服饰 (355).jpg,True,147386,e44e64bd7a3d344bfa0e08f9d2dd1bf1d7cf0b95174e7985b3651e3658ce222a,800,1510,JPEG,RGB,ad9ed270906ddcd0,996d666617970706,cfbf9383c3c3c3e3,False,
Li_0286,Li,data/服饰2/民族服饰/黎族/黎族服饰 (356).jpg,True,214173,c2f18cbb0d214949df930e26e0d31e81417c0c1f93e6e1f85bbd76c063dc0199,800,1422,JPEG,RGB,9332aec929f1853e,caec4cdcf0d24c7d,0000266e087eff9f,False,
Li_0287,Li,data/服饰2/民族服饰/黎族/黎族服饰 (357).jpg,True,144327,1d6282ac09eee2b7750e0e76e0617a53896bde6ae8b8d2611ee3b587010dbe55,800,1066,JPEG,RGB,923667ca490de373,c89c5c38b888dc88,00060e1e1cff0eec,False,
Li_0288,Li,data/服饰2/民族服饰/黎族/黎族服饰 (358).jpg,True,126912,a57027c03aba5e403cc293ac904799a18b84228a20f9a973853bbe8a7fdba535,851,800,JPEG,RGB,99dec645a1d72519,f82070399b5654dd,3e9c1c9f090024e7,False,
Li_0289,Li,data/服饰2/民族服饰/黎族/黎族服饰 (359).jpg,True,143385,5e32db46d24496f2a962105f0c0ece9230c912fe558c504e7f14185eacb77713,800,1200,JPEG,RGB,f0fb17994c634994,581c94833792cc7c,0ecfe2e0d8c80606,False,
Li_0290,Li,data/服饰2/民族服饰/黎族/黎族服饰 (36).jpg,True,131781,c1c0fefaea817312fca72b5908c49a43234e1be1f655d7099528ead6b5b421a5,660,990,JPEG,RGB,a7a4f11a96ccdc31,1c0f46647d6d150d,ffe7f7370700c0e0,False,
Li_0291,Li,data/服饰2/民族服饰/黎族/黎族服饰 (360).jpg,True,50875,51db1fd20f685b837d7f981d978b5f027ef484fdb331aff5c98830e1ac70603f,800,807,JPEG,RGB,8d7926584f365d86,3273725070f0ecef,001818183c1c7777,False,
Li_0292,Li,data/服饰2/民族服饰/黎族/黎族服饰 (361).jpg,True,80089,e50900ec89181cb870a5acff96d21633e1ca9a49850eaddd131b5fb4d6f10f4a,1066,800,JPEG,RGB,b5cb4a02b72a85dd,7072660e4eceaf2e,ffffffe707020002,False,
Li_0293,Li,data/服饰2/民族服饰/黎族/黎族服饰 (362).jpg,True,81812,6b9ef0e2ebd50ca6888f2358a814db77ba50a944e160fc6ac5f30309d544c364,707,500,JPEG,RGB,fa35df2b8e322490,7f3296a53b0b1920,038043c088c1ecff,False,
Li_0294,Li,data/服饰2/民族服饰/黎族/黎族服饰 (363).jpg,True,67771,1495b87527c27626753726583659582dcd96d65f7b0b3575b57e84c6b353544d,500,384,JPEG,RGB,fa3bb7a498938581,5d09d21995860909,8f8100c8f9f2e4fd,False,
Li_0295,Li,data/服饰2/民族服饰/黎族/黎族服饰 (364).jpg,True,154096,944ddef0b008fbac74d2ecaab4a57ab7bc1579b3e3648123104a217cda7ab2f2,1200,800,JPEG,RGB,c7bcd9077ea52901,e6e4d24cc5c6ce80,7bfeffff202020c0,False,
Li_0296,Li,data/服饰2/民族服饰/黎族/黎族服饰 (365).jpg,True,196486,e79f3dc218df6675df7d057646b01176b032e765d500d75ef0926e43238dd397,800,1491,JPEG,RGB,c0bd07d2ad912c7d,f285b69617a1c8e0,fff0d2ffc17c7c10,False,
Li_0297,Li,data/服饰2/民族服饰/黎族/黎族服饰 (366).jpg,True,217272,6d7821aaab77fb806fb49bb94d3a5e5021fd2afd64dcd8f27670ac24ff18c3f2,800,1067,JPEG,RGB,ecf64b732c0c9323,34064db616da62b2,00ffffd3c3ef0000,False,
Li_0298,Li,data/服饰2/民族服饰/黎族/黎族服饰 (367).jpg,True,53525,204fd5eaad6df9608930d48a6f511ed9b7b31b0beaf0ff6d47f092c1c599cfe7,500,750,JPEG,RGB,ecf61e5a4b253350,242686c39123b6f3,90f3e3f378d01100,False,
Li_0299,Li,data/服饰2/民族服饰/黎族/黎族服饰 (368).jpg,True,98104,ea89c2638843e16c150bc73cfce04c0ba63a183e750a25f148cb92b5c38e8060,800,1067,JPEG,RGB,9ba65494ce6b4ca6,eced4b5beb999bb9,ffef25092f0d0808,False,
Li_0300,Li,data/服饰2/民族服饰/黎族/黎族服饰 (369).jpg,True,105006,2125315d3c372e9dc8ed65b8f3c315ae0123abf36c4b32a8077999c386d55be0,800,1067,JPEG,RGB,a39d3c3a4962e3c5,9a5eccdddacdcdcf,070f6f6f6f074763,False,
Li_0301,Li,data/服饰2/民族服饰/黎族/黎族服饰 (37).jpg,True,84130,d2b3326c9e8a1d54816690ccd744e5647e41b10ae278cfe9ba46ce726c550bd8,660,880,JPEG,RGB,e9cfc2f83a09e14a,1363c31b1b9b938f,f9f8f181c1c3c1e1,False,
Li_0302,Li,data/服饰2/民族服饰/黎族/黎族服饰 (370).jpg,True,146467,ccbffac33790471779e91ffa4e679633ff43a0754d3eda92bfc50546ec692e4f,800,1200,JPEG,RGB,a5fed23919493c4a,138e86928696c2ce,c3e3f34b43032263,False,
Li_0303,Li,data/服饰2/民族服饰/黎族/黎族服饰 (371).jpg,True,53020,ba888d4343deb48829230dc5164c777a87d2a7e5690a9a6813d24be479cd8ad7,400,600,JPEG,RGB,edc4c21b5930c7d5,0407863332530f02,f8fff3c08081c0c0,False,
Li_0304,Li,data/服饰2/民族服饰/黎族/黎族服饰 (372).jpg,True,127335,02667efccaf88b7286503ef72a888aeec9fa75d374405073795725a58c3bdf57,1067,800,JPEG,RGB,a8c4f9cdcbd94a42,32968d972723131b,fbd3c7430181c381,False,
Li_0305,Li,data/服饰2/民族服饰/黎族/黎族服饰 (373).jpg,True,176309,70ec9070ec41d142de15ee9d9a355b824807f875b2f8ef9a7ea115ba3cfad0bd,800,1200,JPEG,RGB,9db1124bb1c3e71c,d87e765632637134,0f0f179f9bb9391e,False,
Li_0306,Li,data/服饰2/民族服饰/黎族/黎族服饰 (374).jpg,True,39086,988f99ae9c6a9e9d7c02924ff947db07409e03e3e768c09c3694a907a921eec8,500,666,JPEG,RGB,9fd259699489a4a7,b9286c6c4693b3b2,0c0c371f03031b1e,False,
Li_0307,Li,data/服饰2/民族服饰/黎族/黎族服饰 (375).jpg,True,162551,f67eb64927007532db69407c872fbc13cc3d696c5aeaa45df73339407e3bcb8a,1199,800,JPEG,RGB,dbb464806c6f938d,b4545a50d0d9e1e1,7efeb8983c7c78f8,False,
Li_0308,Li,data/服饰2/民族服饰/黎族/黎族服饰 (376).jpg,True,162551,f67eb64927007532db69407c872fbc13cc3d696c5aeaa45df73339407e3bcb8a,1199,800,JPEG,RGB,dbb464806c6f938d,b4545a50d0d9e1e1,7efeb8983c7c78f8,False,
Li_0309,Li,data/服饰2/民族服饰/黎族/黎族服饰 (377).jpg,True,44763,16afbf658affc123049d97da335a46e4fade8d6e4040aeb1ee695322d0374071,500,750,JPEG,RGB,c468b03b4fcfa531,8292a662b62ec8d6,0040703010a32f7f,False,
Li_0310,Li,data/服饰2/民族服饰/黎族/黎族服饰 (378).jpg,True,162009,9e08a02ca7bd3f55183221d8919221e57d9a8104b0f922e57caf6ddddcd4f2ee,800,1778,JPEG,RGB,e99e871258c9973a,a0070393930f0b47,fff7f3d9c1c3c1c1,False,
Li_0311,Li,data/服饰2/民族服饰/黎族/黎族服饰 (379).jpg,True,151863,601bc511eb43f84bf56aff10645dc0fa32f2b4e87fb3744511821887773410d2,800,1200,JPEG,RGB,d21d663d79266649,78f0e0b8b89ccdc9,083c3c1c1c046074,False,
Li_0312,Li,data/服饰2/民族服饰/黎族/黎族服饰 (38).jpg,True,86258,aa0b825f4ec7ab5eb0d3256f1d0098e1d70e488ab50fd58f90548aa7f605b909,640,427,JPEG,RGB,ce5cdca31d6208cf,282824256acb4570,14141000236fffbe,False,
Li_0313,Li,data/服饰2/民族服饰/黎族/黎族服饰 (380).jpg,True,261700,a61c3381bec6197f610e1a342975de58b552760a56012ffdaf39382ed401cbd9,800,1778,JPEG,RGB,e1d38463b5cb7298,4a4b914a9b491316,e0f0c0e0c1e0f9f3,False,
Li_0314,Li,data/服饰2/民族服饰/黎族/黎族服饰 (381).jpg,True,223527,b1c3af1b25a4133f34a7448721688d46a1b80579d9de11d28042817e865180f3,800,1067,JPEG,RGB,de99d5f621c68864,7a7929692d6d6c6c,bf9d9d8501b4b434,False,
Li_0315,Li,data/服饰2/民族服饰/黎族/黎族服饰 (382).jpg,True,91364,58e655a24d641746049fcc8016c495b2a1d2dc984c4bcff0895024db1d35e867,500,750,JPEG,RGB,979c7ad23c039671,31366cf6d44cc80f,0f1f3f3e7e7e6080,False,
Li_0316,Li,data/服饰2/民族服饰/黎族/黎族服饰 (383).jpg,True,211932,785701cc3975a8265fa556a0d9eec2a4561164f8c45117c1faac190171cfc8f8,800,1336,JPEG,RGB,addbc295a529ce14,c395e3d33676d6e7,fffff90313020001,False,
Li_0317,Li,data/服饰2/民族服饰/黎族/黎族服饰 (384).jpg,True,119713,bb79d50b1ae18d4f157f95ddd73df57b16820228cd9ebd658987ecde8b11a94b,800,1200,JPEG,RGB,d9f6b3ae8d86120c,00198cb633d5ca12,ffff401010000000,False,
Li_0318,Li,data/服饰2/民族服饰/黎族/黎族服饰 (385).jpg,True,183704,afe1d504d3dc2186ceb81f3a30f457857730055e6c190fdbab2592aa31e60c31,800,1576,JPEG,RGB,c6dcba33414f59e0,5464a566c66b6595,1efff83062008000,False,
Li_0319,Li,data/服饰2/民族服饰/黎族/黎族服饰 (386).jpg,True,229541,ff118c1023ba9721a5d2ef9d38c45c4040ba1625c5f36d13a92abf53246f05d6,800,1328,JPEG,RGB,ade39413aa96ecb0,5b4357535373fef6,fffbf1a90101063f,False,
Li_0320,Li,data/服饰2/民族服饰/黎族/黎族服饰 (387).jpg,True,193162,d9111f55dd5ab3b9b72aea408102d5114ce3e899fe199d1896f4ed1db3fdef67,1201,800,JPEG,RGB,c4127b6ec5afcb80,60ace2e6b6e4d4c4,00047ffe7a107afc,False,
Li_0321,Li,data/服饰2/民族服饰/黎族/黎族服饰 (388).jpg,True,157495,4490ecfe91baa325f110c716c22e1c85a0bdefc1c0bbc6113f14522cd43aa1fa,1201,800,JPEG,RGB,cc1715e0b34d93b3,fcec7621a9a1b1b0,04061ffffdf8f018,False,
Li_0322,Li,data/服饰2/民族服饰/黎族/黎族服饰 (389).jpg,True,215079,0b91a67532c4f232fe0d4d0779fe443538b69442d05ec36be975404bc28c8219,500,1137,JPEG,RGB,e759c7e51d27011a,520e8c2731ce0f27,faf7000000e3e713,False,
Li_0323,Li,data/服饰2/民族服饰/黎族/黎族服饰 (39).jpg,True,229780,b150cca6bf770fa641a904e31b587bfff3ba61235546bb17ca6527021e06620d,768,1365,JPEG,RGB,98a6852d36637b63,e6b4b1a8aab2f078,377f7c0400181c1c,False,
Li_0324,Li,data/服饰2/民族服饰/黎族/黎族服饰 (390).jpg,True,217463,efbd42e9a0f4114bbe81f4ab57780c591ed530d87d5f71e462d02deff05043e1,800,1067,JPEG,RGB,a3343a719d6e943a,8fcfc5c6dacec94b,c34363736b6761ff,False,
Li_0325,Li,data/服饰2/民族服饰/黎族/黎族服饰 (391).jpg,True,44117,ee5d05172860c89cca86d4a15ceac27640896334a13f2587ff930b25ba8b450e,500,666,JPEG,RGB,d966174aeadc9503,48cab63391b0f070,00005adbf8181c1e,False,
Li_0326,Li,data/服饰2/民族服饰/黎族/黎族服饰 (392).jpg,True,124721,965d17412503626d5f5d351f07b693d875930b2da10cc5ca274d42b43cfb4bb0,854,800,JPEG,RGB,88d7afd78909107d,6b6db2b3f0a92bb3,fdbf18193c148111,False,
Li_0327,Li,data/服饰2/民族服饰/黎族/黎族服饰 (393).jpg,True,40184,253a4677e5e1bdf60bc4821daa8a9f8ba3e9987f4b58cad8634c31d5f6cfb9c0,333,500,JPEG,RGB,d8e963b3726c8692,039bb3b31c342729,e1c958d01c9e9100,False,
Li_0328,Li,data/服饰2/民族服饰/黎族/黎族服饰 (394).jpg,True,176163,def85c462568c8a96c3d7336524a3935d7e7fe9f70f38a0d5679e703ebeaf6ac,1067,800,JPEG,RGB,aee30b680bbbe498,7fed2f0f2fae3f79,0737f7c783c30f1f,False,
Li_0329,Li,data/服饰2/民族服饰/黎族/黎族服饰 (395).jpg,True,115297,9175aa562a64c5b406d59cb175f49384bc66a9a7318eab79bae1bd03c78ddc6a,1134,800,JPEG,RGB,a7a5305a99949b5b,c6c6cec747656727,7363637331312001,False,
Li_0330,Li,data/服饰2/民族服饰/黎族/黎族服饰 (396).jpg,True,81544,e6e175bbcf4f03ae242f7738f56a90608d8c132b70edf733def05239ee6bb443,750,500,JPEG,RGB,aa5ad534c98e954e,d9995959c9ce6e6e,6d450d0d0107273f,False,
Li_0331,Li,data/服饰2/民族服饰/黎族/黎族服饰 (397).jpg,True,224783,fc01244e8998a1ca7bb60aa96af22166093f28010013dced7f1006ff5f59b488,800,1067,JPEG,RGB,b4cbf1a9345e4331,275b692cded5b606,ffff0014073fd202,False,
Li_0332,Li,data/服饰2/民族服饰/黎族/黎族服饰 (398).jpg,True,225737,51f42b727dfc4d0c3c6bcb25b6cd5d0060944e7e84d248d659d5453d46ad8679,800,1432,JPEG,RGB,f2df288f0f18d443,3009094d4d458fa5,98e0e4e424f74111,False,
Li_0333,Li,data/服饰2/民族服饰/黎族/黎族服饰 (399).jpg,True,64267,e79f53bba52d00a306c144dfc7ee56e27fcaac1c43e5f2c5cf7ae97eb585df48,640,427,JPEG,RGB,ddcef1383230c6c3,1070e4256bb29ada,c8f8380000c04efe,False,
Li_0334,Li,data/服饰2/民族服饰/黎族/黎族服饰 (4).jpg,True,128838,a1183654926c6d0c236317bf7a9a5143e780cfe9f1ba22c7f2b3fa1d5b83005a,800,800,JPEG,RGB,d7dc99999898989c,b84c64e44448c8c8,fcf0f4f474602020,False,
Li_0335,Li,data/服饰2/民族服饰/黎族/黎族服饰 (40).jpg,True,311539,8dc19276cbfec94167f6d9bc3039c0691928b138d2ab079ec2946e67a3e7be1f,750,1125,JPEG,RGB,e615481e97b1748f,2409824e6ba5a185,00c0f3efa0c0f0f0,False,
Li_0336,Li,data/服饰2/民族服饰/黎族/黎族服饰 (400).jpg,True,275532,e127443d0016bc07f0cda389d5ea5dcb0bbe85f3307fc4ef65f7e348caab792f,800,1490,JPEG,RGB,bc1043ee02c357fd,241616373626220a,b6838283c3d3ff00,False,
Li_0337,Li,data/服饰2/民族服饰/黎族/黎族服饰 (401).jpg,True,145776,7ebc0d742edd52dc95c8b4444340e3d992b78e597b21ce6575b847391be3b94f,800,1200,JPEG,RGB,f329d8970d3215e3,9b139e4fca4cccf8,08d0c0806726e6fe,False,
Li_0338,Li,data/服饰2/民族服饰/黎族/黎族服饰 (402).jpg,True,79320,6b7fbaa816e7e88ae53b4132b00782a78b3c165afae602a171ef133177b8735d,800,1200,JPEG,RGB,8d8526daefe0d88a,6666b2227331178f,ff171fff3f180000,False,
Li_0339,Li,data/服饰2/民族服饰/黎族/黎族服饰 (403).jpg,True,73218,fc90c292468375ca1d7a8bc6bca51996a0077382989ee2f0ee7b81cd1ea854c2,800,1200,JPEG,RGB,c986861d1962f69f,f4e0849272b090e8,ffffff0000000000,False,
Li_0340,Li,data/服饰2/民族服饰/黎族/黎族服饰 (404).jpg,True,171301,e26e5898f87e6bda3fe3fc1afd9f0f5642e4c61d7bee9986bde157644a26b3fd,1067,800,JPEG,RGB,b7f20a340939b0bf,cfec0e1e2e2e7b7b,0737ef8383871f19,False,
Li_0341,Li,data/服饰2/民族服饰/黎族/黎族服饰 (405).jpg,True,137958,0b67c8cb06a7c46b0ddfffb931943ef09c909962145e4435711cefa34667e70c,800,1236,JPEG,RGB,9cc9a16e982d5eac,f0c87030b52c3e3e,387c1c1c1c00030f,False,
Li_0342,Li,data/服饰2/民族服饰/黎族/黎族服饰 (406).jpg,True,94950,801096a1d3ed3d772db2e24a120df12b5a83da1ddb135f530a6bdee7df2c54ee,800,1068,JPEG,RGB,95f1696636263c1b,dcd0d8ccecf4f4f2,3e7e7e3e3c1c3c08,False,
Li_0343,Li,data/服饰2/民族服饰/黎族/黎族服饰 (407).jpg,True,196474,2eef965be7a797b0faff81a9ff38369095d0b98646311a7a380bcacba60b605e,800,1200,JPEG,RGB,89f934cd3923c63c,9aba6ada73e3ebbf,0b1b1f1f193f2101,False,
Li_0344,Li,data/服饰2/民族服饰/黎族/黎族服饰 (408).jpg,True,121096,146e9918a1d7743419544fdc03314a1322aa7e8a9cf185510bcdae2d562e40c4,847,800,JPEG,RGB,aadd85c2fb4a123a,707235130fe5a7db,ffff01818100010f,False,
Li_0345,Li,data/服饰2/民族服饰/黎族/黎族服饰 (409).jpg,True,86834,73f88d6ac86026a5a14664f859e72ecfb046da6d6ad3490c7440d72efc3db2c1,800,1201,JPEG,RGB,a6d999e44b632d34,dba50e0f0d060f0f,ffdfc7e1c3c3c707,False,
Li_0346,Li,data/服饰2/民族服饰/黎族/黎族服饰 (41).jpg,True,176578,3e4af25c6c63446ff991ccd57deb0e39c3ead1e093a2c6b232749776ea597350,750,1000,JPEG,RGB,83c3ad1cf4a04b3f,a3cbcb88b8395f1a,ff7f2f6c0c0007c3,False,
Li_0347,Li,data/服饰2/民族服饰/黎族/黎族服饰 (410).jpg,True,158311,0534b919623a1f92982155ae89d0f90734158945bb2168928c5c0fb33afb1c19,1066,800,JPEG,RGB,d959324e67a53c07,12f092b26237b494,08180afa3899f756,False,
Li_0348,Li,data/服饰2/民族服饰/黎族/黎族服饰 (411).jpg,True,128059,f02be3fe5e103ebf6dbba38d1eb03a10af868f13f5cb1a07aeaacd71e0b03eda,1200,800,JPEG,RGB,cd8e3d6623257932,e07070d5c12ab29a,103c3c7ff0f80808,False,
Li_0349,Li,data/服饰2/民族服饰/黎族/黎族服饰 (412).jpg,True,148774,0ec737151973ebc94cbc5dc6f040afacbf4de04f0d80f634469eea606aa07c58,800,1576,JPEG,RGB,fe292337654c1399,3b3b3033312d3436,01819898919c9cdf,False,
Li_0350,Li,data/服饰2/民族服饰/黎族/黎族服饰 (413).jpg,True,108348,69b772234d6a65be7f563cbafba2e24f01f7f1165e60edb9eb24bda25b9e01f8,800,1421,JPEG,RGB,dacc9c136533347c,e161e0c884d9d938,38383860400c6c8c,False,
Li_0351,Li,data/服饰2/民族服饰/黎族/黎族服饰 (414).jpg,True,44814,d637e00cf0e729a7d30ba74f556bbd59ae70accd4674d6f172a41cb421372d91,730,500,JPEG,RGB,f27c3c9846726c99,9e9e9fcda9899989,c0c2c0e4efcfcfe4,False,
Li_0352,Li,data/服饰2/民族服饰/黎族/黎族服饰 (415).jpg,True,216530,b6af9c2e56b520d4cf159d646941421a788c827c1cc4aed8b209a95d9ce76d8c,800,1422,JPEG,RGB,937eec483ac28f38,452868cc78d29c3f,00802c240c7e7ebf,False,
Li_0353,Li,data/服饰2/民族服饰/黎族/黎族服饰 (416).jpg,True,200439,f64d364e4cfe17243acda2b1af161cace082a76011169e13d53709da00c03761,1194,800,JPEG,RGB,c165e254eecb615a,c6829a3224b86961,e07048b89a40bdfd,False,
Li_0354,Li,data/服饰2/民族服饰/黎族/黎族服饰 (417).jpg,True,292502,4b94267a502e828e4901d0aad33fee3db76310f4823d189ef92d25800bac6dc4,800,1422,JPEG,RGB,efc02733fb0dcc04,eb0ca2330d436226,e0e078f8efb93082,False,
Li_0355,Li,data/服饰2/民族服饰/黎族/黎族服饰 (418).jpg,True,57856,2421118d3779eff10bb058861d58f888ec67ad6530d805f03514f09d80747b01,375,500,JPEG,RGB,f22fa198055be4c7,ce0f49612499994e,0381e030b0ddede7,False,
Li_0356,Li,data/服饰2/民族服饰/黎族/黎族服饰 (419).jpg,True,216644,d3af9e432ce48bde7054579d86764e9d1c8503c95b52557d1518528e1fddef79,1199,800,JPEG,RGB,c98266ad668c99db,c7d1f9d2dbd25347,73681c1808189820,False,
Li_0357,Li,data/服饰2/民族服饰/黎族/黎族服饰 (42).jpg,True,139425,874b342bf36149c762ae29628e004ed72eb3e0d090741e941484b3203ee8992b,640,961,JPEG,RGB,b0cb8fb4c21c8b9d,cc8ef39194b634d4,ffeb1b40c6070200,False,
Li_0358,Li,data/服饰2/民族服饰/黎族/黎族服饰 (420).jpg,True,57270,04e7feed52cee12f09a3e8f1e02a68b7e97ae9b743765dccebcb8bdda1ee4378,500,667,JPEG,RGB,bf99d9247930a54a,1b3b4f0e2f262d19,cf9fb7c38183848d,False,
Li_0359,Li,data/服饰2/民族服饰/黎族/黎族服饰 (421).jpg,True,109848,a061ff1e9c3a9c4277e6b6adc0ab162fee0180df6d0797edd32492c66605281d,572,500,JPEG,RGB,fe1685b0dd2f2864,747445792b3b2543,bfbe80808181ffff,False,
Li_0360,Li,data/服饰2/民族服饰/黎族/黎族服饰 (422).jpg,True,153363,e29bd86dac980a6f5bbf35fa9d0bd676e36f702cc72915611e85e29961be8b42,800,1200,JPEG,RGB,f0d61e623b680e1f,899cbd9b9b9b939f,ecff5feb43c0c003,False,
Li_0361,Li,data/服饰2/民族服饰/黎族/黎族服饰 (423).jpg,True,44293,0e3ae9877baa7bd957682b61bc0715d857af13d8f0c0ada1dbb3e6b31ca51f22,375,500,JPEG,RGB,ed1a1365e48cd176,9b5916160606061e,0000ffffe3c30300,False,
Li_0362,Li,data/服饰2/民族服饰/黎族/黎族服饰 (424).jpg,True,136322,9b2345cf8445ca15fbffee308e9de68db43f1e8019f28e6a5dce6fd0ebaf1cc9,800,1200,JPEG,RGB,d87a97c96741cc86,9939a39787b39474,fcccd0c0f1f8fabe,False,
Li_0363,Li,data/服饰2/民族服饰/黎族/黎族服饰 (425).jpg,True,81212,693d19b98ba30121f6968dfd1d669376a96a7bc58b7dfefe8a1a39a174e9a592,800,1067,JPEG,RGB,edb0d67081b5d2ca,96122c7293357561,f6e2ff3b498080b8,False,
Li_0364,Li,data/服饰2/民族服饰/黎族/黎族服饰 (426).jpg,True,131894,09ca10214e60d948fd53fc0dc42a96748a17752b3932235d145723642d005c56,1201,800,JPEG,RGB,cc7e7682222373b9,ac2412e2b1e0b2b2,f4909810ff7e7800,False,
Li_0365,Li,data/服饰2/民族服饰/黎族/黎族服饰 (427).jpg,True,129059,c4c037819ab1058bf88d970b1002bf8f50f87d5daf5a4b90f10c255645e75bd7,800,1200,JPEG,RGB,a3cd9cc6f0a2f238,84f2cbc5cccfcfcd,ff7f216020230307,False,
Li_0366,Li,data/服饰2/民族服饰/黎族/黎族服饰 (428).jpg,True,112460,112efcd09c644b6515b435495276feded34fe5c672ef84ce3f80ab6efca87dea,800,1199,JPEG,RGB,86b42c1f43e574f8,e6e48ccee87863f1,3236f66e7c3c3810,False,
Li_0367,Li,data/服饰2/民族服饰/黎族/黎族服饰 (429).jpg,True,129061,a30c1b906b9dd445c55e7ad550c14f0c8d8027c66d262716366004e267a21e4e,800,1203,JPEG,RGB,d93d6996662892d6,0b3333336870b351,80989808be3c18fc,False,
Li_0368,Li,data/服饰2/民族服饰/黎族/黎族服饰 (43).jpg,True,84223,0d9803269f23345b7ac2236614b578bf87e539e30bd01e3e6a4d5ea74f0d0f62,750,1125,JPEG,RGB,9a9167379e8c7819,dcdb91b95c7dedd1,3f0f0f1f0f070501,True,"['ResolutionUnit', 'ExifOffset', 'XResolution', 'YResolution']"
Li_0369,Li,data/服饰2/民族服饰/黎族/黎族服饰 (430).jpg,True,43929,fb8df04e6228414e123a078664a21a0101d9170e01e2d255fb2e79273750cddf,500,667,JPEG,RGB,85acd79768e885ac,6664f3b777c0d8ca,ff3e1341133e6ce0,False,
Li_0370,Li,data/服饰2/民族服饰/黎族/黎族服饰 (431).jpg,True,162639,c7028d7183209840a0e761ea347e8a4d1153673fc6c5abcd195086c8959109a5,1199,800,JPEG,RGB,9d644f1f524326bc,cb36868cbc747273,0093c3470e9f1f9d,False,
Li_0371,Li,data/服饰2/民族服饰/黎族/黎族服饰 (432).jpg,True,77409,17ae75049e6c38efd35183cfdd4b3706cae823d2fb45feab40401072e825ae3e,800,1200,JPEG,RGB,f089c326329cedcd,f8d992999e86941d,3e6cf8cc434310c4,False,
Li_0372,Li,data/服饰2/民族服饰/黎族/黎族服饰 (433).jpg,True,176033,a8de0a33702f8cc7be3f4cee0a11a2fcb5964dcd14e28eefdc14a36ac8de6e68,800,1200,JPEG,RGB,c70392d1d97f9614,d8cd6d4212403231,2c602080f8fcdaff,False,
Li_0373,Li,data/服饰2/民族服饰/黎族/黎族服饰 (434).jpg,True,82081,e5d8ef3bd94e6733b05e9bce9128cb938bd638b4950e42644f73ecded365ac63,800,1199,JPEG,RGB,d81b076276fc139c,3c73393495952366,061b1ddfc0c1d030,False,
Li_0374,Li,data/服饰2/民族服饰/黎族/黎族服饰 (435).jpg,True,179466,1c6b14c99fd3b29789937e82778df872b2cb98a7332e6caca226759daa5391bd,1014,800,JPEG,RGB,bdd2e502513cc3ad,1ac23635928e3792,ffffff0000008300,False,
Li_0375,Li,data/服饰2/民族服饰/黎族/黎族服饰 (436).jpg,True,164145,bfa6407bc690b55f5c54922193d097238f5eb4289caa35c759c0471081a3aff7,1199,800,JPEG,RGB,c19e83e0fcb9812f,a5696a2882cacaca,ff3f28c040602020,False,
Li_0376,Li,data/服饰2/民族服饰/黎族/黎族服饰 (437).jpg,True,130455,5c8fa463bf6750abff4107ba666240f08def6cd23ef3847cd170652d47f5b950,800,1200,JPEG,RGB,e19fd6c6068c8573,701a12178e868684,ffdfcbc3c0e0e0e0,False,
Li_0377,Li,data/服饰2/民族服饰/黎族/黎族服饰 (438).jpg,True,48385,8191ac1e5d53db4181757ff1d7232e6bac435274efea6b2bdc31ebdf21f8604d,500,667,JPEG,RGB,b591f87aa04f05c7,911acad6d52e2116,ffff3f02000080e3,False,
Li_0378,Li,data/服饰2/民族服饰/黎族/黎族服饰 (439).jpg,True,201830,9f2d3cd1d1e0b4d6846198dff493cc4f30aa33b3659c1fbca5732797c6fd0dab,800,1067,JPEG,RGB,bd45b1b747d1b804,1a3030322a3b181b,ce9e9890908f8f0f,False,
Li_0379,Li,data/服饰2/民族服饰/黎族/黎族服饰 (44).jpg,True,414773,e7de8911a34ab17d14efa8e48707f11411f2168d7826491f625fddf57a8806aa,1024,768,JPEG,RGB,b3cf92cccc999921,0c4c0c1cdc8c8c8c,e7e7c7c7c7c7c7c7,True,"['ImageWidth', 'ImageLength', 'MeteringMode', 'LightSource', 'ExifOffset', 'Model', 'DateTime', 'Orientation']"
Li_0380,Li,data/服饰2/民族服饰/黎族/黎族服饰 (440).jpg,True,53117,2899183fd58e7f661e32ee1cd168b3c87828b664dc67b12f6db1e9f5f49e4668,750,500,JPEG,RGB,916b7ed8a3872269,3f3fdbd8b2b0b0dc,0180093f5e5e1e07,False,
Li_0381,Li,data/服饰2/民族服饰/黎族/黎族服饰 (441).jpg,True,127365,f4f5100a5e28ee98231d9faab48d8b0a75dc91d67f5acd8973dfcdcdf8859989,800,1200,JPEG,RGB,e30d62d186995677,cf076f574d19994d,038383ffe0ccc5e0,False,
