image_id,model,language,true_group,mentions_Miao,mentions_Dong,mentions_Yi,mentions_Li,mentions_Tibetan,mentions_geo_mislocation
Dong_0119,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0235,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0536,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0424,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0599,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0164,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0056,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0301,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0357,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0064,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0185,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0182,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0560,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0260,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0330,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0597,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0362,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0433,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0276,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0249,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0474,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0442,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0547,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0102,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0030,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0239,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0236,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0213,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0182,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0082,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0317,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0357,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Yi_0071,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0592,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0599,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0239,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0424,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0588,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0236,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0287,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0370,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0110,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0560,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0427,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0424,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0330,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0369,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0164,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0105,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0156,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0538,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0442,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0235,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0491,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0258,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0087,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Tibetan_0536,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0083,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0210,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Tibetan_0420,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0438,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0164,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0083,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0516,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0597,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0454,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0540,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0549,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0427,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0105,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0516,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0213,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0507,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0003,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0313,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0003,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0556,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0164,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0136,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0213,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0078,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0073,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0438,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0164,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0589,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0305,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0007,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0365,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0166,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0061,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0369,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0213,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0071,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0562,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0079,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0433,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0260,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0556,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0562,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0597,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0536,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0177,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0073,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0285,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0031,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0183,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0031,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0330,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0166,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0078,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0185,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0285,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0077,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0056,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0185,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0557,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0438,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0516,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Yi_0007,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0073,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0470,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0556,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0079,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0516,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0166,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0211,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0185,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0370,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0538,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0375,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0427,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0025,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0317,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0236,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0281,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0182,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0538,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0592,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0030,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0071,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0590,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0056,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0082,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0301,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0538,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0111,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0424,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0350,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0064,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0183,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0061,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0102,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0590,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Yi_0590,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0362,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0183,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0071,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0537,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0084,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0557,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0430,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0560,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0138,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0246,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0087,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0056,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0084,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0357,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0592,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0084,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0540,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0556,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0193,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0599,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0430,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0133,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0229,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0276,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0549,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0025,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0276,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0156,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0196,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0119,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0211,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0133,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0011,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Tibetan_0077,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0474,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0442,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0138,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0246,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0239,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0301,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0074,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0491,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0056,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Tibetan_0287,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0078,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0427,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0442,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Tibetan_0370,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0590,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0317,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0229,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0430,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0413,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0012,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0031,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0474,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0061,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0105,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0105,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0219,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0597,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0082,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Dong_0229,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0571,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0276,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0507,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0012,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0470,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0536,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0362,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0566,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0474,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0285,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0413,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0249,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0156,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0281,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0074,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0540,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0566,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0597,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0185,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0087,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0438,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0003,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0211,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0025,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0313,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0547,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0357,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0260,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0229,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0365,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0110,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0433,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0470,gpt-4o-mini,zh,Tibetan,False,False,False,False,True,False
Yi_0083,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Yi_0219,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Yi_0427,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Yi_0536,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Miao_0258,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Tibetan_0119,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0549,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0133,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0012,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0138,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Miao_0083,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0235,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0003,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0491,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0369,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0566,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Tibetan_0012,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0136,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Miao_0040,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Yi_0119,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Li_0470,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0305,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0540,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0258,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Yi_0102,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0025,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Yi_0077,gpt-4o-mini,zh,Yi,False,False,False,False,False,False
Dong_0071,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0362,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0040,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0507,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Li_0156,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0362,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Li_0196,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Dong_0110,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0454,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0557,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Li_0305,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Li_0507,gpt-4o-mini,zh,Li,False,False,False,False,False,False
Tibetan_0413,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Tibetan_0507,gpt-4o-mini,zh,Tibetan,False,False,False,False,False,False
Miao_0588,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
Dong_0281,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Dong_0249,gpt-4o-mini,zh,Dong,False,False,False,False,False,False
Miao_0365,gpt-4o-mini,zh,Miao,False,False,False,False,False,False
